Business_ID,Business_Name,Business_Ratings,Category,City,Company_Address,Review_Counts,State,Zip,latitude,longitude,First_Review,Second_Review,Third_Review
jennifer-hoger-acupuncture-austin-2,Jennifer Hoger Acupuncture,5.0,acupuncture,Austin,1707 W Koenig Ln,48,TX,78756,30.332857,-97.736378,"She's like the gentle rain in spring, or a choir of small birds in the early dawn... ""wonderful"" would be an understatement.

I would marry her. I'm not...","After several recommendations from friends to try acupuncture, I am so glad I found Jennifer through Yelp. The office was very peaceful and Jennifer was...",I was admittedly a bit anxious prior to visiting Jennifer... other treatments for my sports-related injuries had been less than successful; and I wasn't...
danes-body-shop-austin,Dane's Body Shop,5.0,healthtrainers,Austin,4227 Guadalupe St,33,TX,78751,30.30828,-97.73427,I love Danes Body Shop! =) Already hitting my 5 month membership mark and decided to write a review :o) I enjoy every aspect of this gym. My only regret...,"I am not a gym or fitness expert, but in my time (1 year) at Dane's Body Shop I have learned two things that are a must for me when it comes to fitness....","Looked at my review from 2012 and thought I should update!  It's mid 2016 and I am still going 3 times a week!  Getting stronger all the time, and still..."
sweet-ritual-austin,Sweet Ritual,4.5,vegan,Austin,4631 Airport Blvd,417,TX,78751,30.306079999999998,-97.71523,"It's time to update your review if the place changes locations right? 

Sweet Ritual now has its own spot with lots of flavors, not just soft serve! I can't...","Hands down best vegan ice cream I've ever had! We got their peanut butter chocolate and the matcha.

The peanut butter chocolate was incredible and even had...","One day a couple of years ago I got the strongest hankering for a milkshake, something I hadn't had since going vegan a few years prior.  Lo and behold, I..."
century-automotive-austin-2,Century Automotive,5.0,autorepair,Austin,5220 A Jim Hogg Ave,79,TX,78756,30.32481,-97.7390099,"If you're in school and looking to get your car fixed quickly at an honest price this is your best bet. 
First time having to find a mechanic on my own...","I've used Century Automotive in the past  (they replaced my clutch, and did a great job). This time my check engine light came on. I called to see when I...",I always look for someone I can trust when it comes to car repair. Travis took great care of my car and solved the problem quickly and for a good price....
slate-hair-salon-austin,Slate Hair Salon,5.0,hair,Austin,1417 W 51st St,25,TX,78756,30.321995,-97.738861,"I gotta be honest.  I only get my hair cut about twice a year and I'm not super adventurous when it comes to my hair.  HOWEVER, I am certain that if and...","We booked Helen to do my sisters hair for her wedding and two bridesmaids hair. I cannot say enough about Helen. She does amazing work, and she has an...",Sammy Rich por vida. My hair is a stylists nightmare. Sammy gets it tamed down and pretty every time.
uchiko-austin,Uchiko,4.5,sushi,Austin,4200 N Lamar Blvd,1419,TX,78756,30.310670000000002,-97.74,"It's been 2 weeks since I've been to Uchiko, and I'm still raving about it to my friends.

We were a party of 3 with no reservations. The wait for seating...","This restaurant is good, and I am only giving it 4 stars relative to what I experienced at Uchi. That's the unfortunate part of being tied to such a great...","Came back for a second time during a business trip with my colleague (his first time).

I requested the sushi bar because I like talking with the chef and..."
ritual-salon-austin-3,Ritual Salon,4.5,hair,Austin,4800 Burnet Rd,125,TX,78756,30.318787,-97.73963,"Gott dang it this place is good! 
I really, really, really do NOT want to share this information about Ritual and my stylist. 
Why, you ask? Because I am...","I'm editing my review as my stylist Alecia doesn't work here any more, for reasons they wouldn't explain. tried to schedule me with some random other...","First, I should say that I am absolutely obsessed with my hair. It is VERY important to me. It's not a narcissistic thing (at least I hope not), but having..."
myo-massage-austin,Myo Massage,4.5,massage,Austin,4616 Triangle Ave,169,TX,78751,30.314701488956104,-97.73389890789991,"I've been going to Myo massage for years and I can't believe I haven't written a review!

I looooove Myo massage. They offer everything - all kinds of...","So, I thought a massage was a relatively simple service that required some special training and licensure to do properly. And I though 'Myo' was just a...","I booked a 90 minute massage last minute as I just got into town and drove down from Dallas. 

Vanessa was great.  She had over 13 years of experiences. The..."
red-betty-austin,Red Betty,4.5,skincare,Austin,1301 W Lynn St,57,TX,78756,30.3184966532486,-97.73986215321828,"Awesome and so down to earth.
My wife and I had a pedicure done yesterday afternoon and to make it short, we have, Happy Feet'  ;)

Very clean, very...","The woman who usually does my nails just left my favorite salon and the salon's prices have been creeping up, so I thought I would try someplace new. Red...","Officially my new favorite nail shop in Austin! I am one happy camper 

When you walk in you're immediately greeted by the friendly staff. You can book your..."
sun-tint-austin-2,Sun Tint,4.5,autoglass,Austin,1700 W Koenig Ln,187,TX,78756,30.332708358764602,-97.7347946166992,Sun Tint was recommended to me by another company that we do business with. Sun Tint was very professional and gave me a great deal. The work is the better...,"These guys have done my last two cars, my husbands car and are scheduled to do my moms now as a gift. They are fast, good and super nice. They have a comfy...",My family and I have used Sun Tint on all of our personal vehicles. They do a great job and give an excellent warranty. I have never had to take a vehicle...
yost-automotive-austin-2,Yost Automotive,4.5,autorepair,Austin,5415 N Lamar Blvd,151,TX,78751,30.3223342895508,-97.7282028198242,Honest mechanics - those elusive beings who rank higher than unicorns on the rare magical creatures rating scale. Go here to see them in their natural...,"The mechanics seemed knowledgeable and nice. The lady at the desk was not friendly.

I took the car 2 months ago as my steering  was tight. They said rack...",Went in for fuel pump.  Seemed a bit pricey but I didn't have time to shop around. Brock the shop foreman is great. Front counter - customer service was a...
austin-simply-fit-austin-2,Austin Simply Fit,5.0,gyms,Austin,5134 Burnet Rd,41,TX,78756,30.32348,-97.73971999999999,"It takes a village to get your head right about your body.  Austin Simply Fit is my village.  Sure, my trainer Dwayne Levels is the best of the best,  but...","Came for my 7am consult appointment and the doors were locked, no one inside the burnet location.  I received no response back via text from my trainer...","First of all, I am not a yelper...and don't usually take the time to write reviews about businesses or people unless I genuinely feel over the top excited..."
austin-books-and-comics-austin,Austin Books & Comics,4.5,comicbooks,Austin,5002 N Lamar Blvd,157,TX,78751,30.318653843278398,-97.7312459865316,"Doing a review of just Austin Books and Comics is a little unfair. It doesn't capture just how big this place actually is. 

AB&C is more of a compound;...",I can't tell you how impressed I am with this comic/collectibles shop. They pretty much have everything you would want! Tons of back issue books that are...,"I can't believe I used to shop at Dragons Lair.

I went to Austin Books and comics after Dragons Lair didn't have Spider-Man/Deadpool in store - at all...."
moossy-general-and-cosmetic-dentistry-austin-2,Moossy General and Cosmetic Dentistry,5.0,cosmeticdentists,Austin,4200 N Lamar Blvd,26,TX,78756,30.310670000000002,-97.74,"Awesome!!

I went to Dr. Moossy because the other dentists I went to just wouldn't take the time to figure out what I needed and get it done. It would take...",This review is overdue! I had my two front teeth veneered by Dr. Moossy and couldn't be happier with the results and experience. When a taxi accident in NYC...,Best dentist and team in town ! We made me a treatment plan that was 4 visits and to my budget and schedule and now I'm all done and have awesome teeth !!
recycled-reads-austin,Recycled Reads,4.5,bookstores,Austin,5335 Burnet Rd,80,TX,78756,30.3269577026367,-97.7392959594727,Best deal ever on used books. These rejects from the library are really a bunch of good books that got too old. So they're super cheap - fifty cents per...,"We finally planned where we'd be in this area to play when they were open, for your information, that would be Thursday thru sun, 12 noon to 6 or 8 pm....","If you like cheap books, this is your place. They have $1 books - almost every book is that cheap. You definitely have to search if you want a specific..."
